hpol,vpol
262.7379290284051,272.172362786764
265.79348678223965,273.17077631304386
264.8199189763011,270.3189743584501
263.89920443276696,270.3693079735937
266.99627434189813,270.75810149717756
263.40925915542954,266.77814863765826
262.46228394771543,264.62389369838075
260.2393932889582,266.69221998857466
260.95049677138815,268.3097143199113
258.43162236377015,265.0735846910624
260.333111491455,264.52159141400136
259.0161652897552,263.9758241626356
257.45396022153074,262.52324856269087
259.234372233536,265.15675173097986
253.50575783752964,259.659054526396
251.92547451560193,260.5861606548673
251.63640901300164,257.62181808789614
251.58547450523295,258.5801265770765
251.4258184935593,258.1495381020775
253.91009825255455,254.66818013511704
249.27605027103536,256.66254105599506
248.92558755800718,256.70624468113976
250.72797930743883,255.84639319529236
249.21170801283253,255.2845397391803
249.14388427873467,252.44255045579666
250.71024196213062,254.71363139617813
250.080547361345,254.79080966289226
250.86553304584993,257.12572552197275
251.55421367056903,256.0221068092081
253.05156446169883,260.5212428343668
255.34711628454386,262.1933787878033
255.1011507326946,258.6911557284956
256.8229857537479,261.76174585666223
256.697423402568,259.7992364794722
252.4727664059645,259.3981777416359
254.47021507574695,258.0843459729555
254.11863196012885,259.44602210974784
251.98621423622973,258.34769543369896
252.0710504564568,257.3709415049981
252.11587925072877,256.29298690417147
251.6060467957889,256.4872615444336
248.62507774349922,254.69101546851164
247.8458889083481,256.3083505563233
248.07670059518188,253.80932530556805
250.2926098768491,256.75331003894627
248.07689334588963,252.6427817172314
248.74735479014637,257.80917265081416
249.13782401330985,253.85901688098767
247.64565793046364,254.4567502309201
247.99520902590635,253.617876787854
248.59479541265856,253.32402309993293
251.60505588998868,255.04686747822223
250.98726722780373,259.4736160935817
254.4618711273811,261.2847729603093
255.03840319332502,260.6531120321724
254.50611160427044,262.06583770665435
254.70265701861183,259.22093404050133
253.8461257952394,259.6387731365904
253.36336663393033,261.5605719246919
253.41249367133045,260.28913337408886
253.1034460432175,260.39243759227514
255.1459968537614,258.4611127937201
251.82400425893255,257.4133127638664
253.74445592638864,259.4517639233553
252.7532177098128,261.12742057430205
252.50796461826704,256.92378741112014
251.4900246315155,254.18430612182922
252.92133034642927,259.6444621805952
248.92150501094724,254.6295585226613
250.82655355234309,254.34187660610692
250.79196817038388,255.5388805854119
248.47724663491783,254.73889250562505
250.02290020941226,256.571936427509
249.7746007750831,256.06073710152566
252.21252068997111,257.14962169479264
249.02216661535527,255.70093904884513
251.21103582528838,255.4236676349035
250.1505755691866,254.91206018970283
253.1122527011987,262.0228076221422
252.55636896090468,258.35967920577565
251.28694665989755,257.3765431944466
248.04669212617011,259.61918111532196
251.96028647584475,258.0118026172962
250.1863820090019,256.67733011946177
249.16694405361244,258.72276679591505
250.44564104725617,254.1575844130624
249.87047290636568,253.96441887392587
248.46799690349573,252.7009988695197
248.16428209820407,254.61798672924309
246.83720689515408,253.60875014874046
246.77805929056072,251.85683265753934
248.3265136588816,253.21049728886746
245.30325854155046,252.88881560142696
243.56370500483538,251.34033355076255
244.71638067496875,251.02514162090478
246.31242215380064,252.5377901199534
242.79113352690237,250.66053096531957
245.6997434909246,253.41124702231767
247.84748422787936,251.91826889354235
250.77023107310256,252.76328827111195
252.00963937246084,255.90068371800353
251.95903018249484,256.3499143847793
252.99184984772924,259.7266540627571
253.73336668791703,258.4811358045804
252.89119754903106,258.66705140658854
252.78526371066937,257.82258383685934
250.2335487139916,257.1801170882924
249.90261274165704,258.2884190600131
249.58283466725234,257.5190528790453
250.45182019771252,257.1027153415245
248.08401556964398,255.2906988278749
249.9615044499177,254.34272423612495
249.75282378293034,254.5253654635578
248.42526323648974,252.57891181736105
248.1649278272569,251.3076147120401
249.80578832979094,253.7159031475348
244.11242958756011,253.34156919905527
249.64348627554727,253.0913009758335
245.83966625817803,254.48183594816865
246.6401020649527,253.00242679994122
246.2140172655763,254.5873134099389
248.35573500946518,254.11233020992748
250.77328822074372,257.04169887816056
253.0391637173035,259.70274592188207
252.3778670277436,260.6208954124168
254.44735470315024,258.9851521770046
253.35658055575016,261.67214756832544
254.28094339316763,263.51966304739926
256.74693715093326,262.4534641125408
254.21429210232543,260.1878690739859
254.3123000237587,258.329154962838
254.1748033164103,262.313801279903
252.1819955737986,258.4263596998167
252.60759094278694,258.71229859254555
252.08679458639648,258.83742204271806
251.70128976962064,257.1348168132096
249.6413083873358,252.4484739202647
246.77338551097256,254.78157661503312
249.33108670131298,254.4740278517884
248.69946116652955,253.54109533267493
245.58061206258853,254.6544714296677
246.77962292316613,252.17232038630533
246.1604404184889,250.27718758758942
247.08000132290894,252.5940268436203
248.8809666479346,255.0665830560336
250.50347390808656,256.5619802782202
252.00666721513477,256.56530462634623
257.09907832909886,262.94385287773713
255.53430957724711,261.964321205518
256.078671034134,263.3405992489653
257.4037595220829,265.0697575527944
259.7425790814369,264.1234680899271
256.3416764289325,265.76650241894896
258.3010374199155,262.41394073357304
257.1179216110854,262.1699515083228
257.19447977795585,260.26465559995717
255.88371178928696,261.60717900900954
257.0744283247859,259.89381702297345
256.2724323371784,260.4651207979162
256.5160490330813,260.01012736848503
255.5349414682923,261.59459352862586
254.8541655459491,261.1267953294447
255.48753456648072,264.0972300962122
253.95400179036645,260.09725987597665
254.93673290233156,259.74441267403114
255.15331164260067,258.4802398521409
253.408158960203,259.1750226837777
252.7281156378119,260.2598789533333
252.26979832971233,260.0791358293787
254.45384267165613,261.9143954660033
256.20602922506987,262.59632843216
257.0138888502637,263.2933271385773
255.2138438617327,262.74449672893127
256.79141758039515,262.98540096090505
255.9783323028263,261.67361638287696
256.7670764615959,262.86511745320684
255.11039558560677,260.9682919782712
253.2570710267258,262.7468683380263
253.5538786442779,259.98020172559853
254.26881265142256,261.22681205180334
251.13428610487753,259.45263789824253
253.74123634504852,260.7270857264718
253.12652052376635,261.1272178772152
253.76587321961085,261.54096422619386
253.65490495903381,256.71785696557157
254.4912626733936,260.38842720297026
253.1284209804161,261.3010760146513
255.14344468824657,259.14296219967287
256.0092728631726,258.6795034138473
255.168017345073,260.9186434294474
255.81022292486804,262.50444134831264
257.66779046418105,260.8722958346718
253.66664443213637,264.901635109187
256.8929410154604,262.3182815970405
253.70684435379766,260.9383270145823
253.01197382324466,258.10668228707686
254.4230719644149,258.7435753816724
256.8038632163595,263.00318459248484
254.56696045764608,263.55847970380415
253.5582178291167,261.93443885535453
254.12104195402557,259.1774811219559
254.84486196305664,260.80674740652404
254.95942482918701,258.63823362406094
252.25842041658308,257.74764995767293
255.76081244714348,259.22790280380764
252.39797505187965,258.04021136541434
253.6768926309799,258.64986528034115
252.2595994581162,258.539003792036
253.89138147144857,258.594217302313
252.6730375542213,258.5894088310818
250.37890325101492,258.1301336500693
253.14895937266607,256.7874306534526
252.5126891126293,257.5530126081695
253.73737101602367,258.6434606209151
252.99614440175932,260.2914468052781
250.80559233872276,257.53820781528907
252.33972719020352,255.59294055086582
251.5593897540935,256.8117117178082
251.29776868684942,258.3446671415037
254.60011047215355,258.57507275775583
250.77287345273405,259.8233706486745
252.94501409009212,258.76186909306915
251.60356150855972,260.62878868997973
252.64931715513495,260.89092553402435
256.5768166203303,262.7209002634686
254.75245595071632,261.3259637364076
255.4241099330453,260.5686431184034
253.8948766990553,259.19445513750014
254.9904425296408,258.8699072224263
254.0900152186483,259.2652770783881
251.2176843900349,257.37793223462
254.25926633531517,258.1464026419406
252.4338135295171,259.01525114696574
252.94238467683462,257.547392842135
252.349696738108,259.6005663358361
252.70163806535845,254.78592533896577
252.30460117622428,260.09022165051357
250.44154716607332,256.8350431275259
253.4820082651954,255.99998614067277
252.6800507943984,254.7990515837823
251.69332956879117,258.0296525784179
251.4508482306245,259.1840217552234
253.8391128322812,261.8239168036774
252.4757507816881,261.1850457142088
253.24946904368966,261.651360165321
255.04581761554445,259.3948891412335
253.74737355126993,261.91185015240177
255.31586538621968,262.4433275731709
254.93538832628278,260.83654137261505
257.1205610189329,261.9743399058594
253.62617726136645,257.452491271773
252.32213650478312,259.071031953912
249.31074245621556,259.26541823064787
249.8716896819066,258.8393917395518
252.1029598303007,254.10456005191762
250.51794485360088,257.12526325337313
250.37107201236782,256.9042014140371
249.86321238302747,255.44729362617988
249.75994384110535,257.51858449611865
249.89241059419896,256.42772723067725
250.23547173041186,256.6150948545381
251.57569256853952,255.78156761401414
251.45011056643852,254.88992226661128
249.16868978584515,257.67400657116553
251.49267449864035,256.5227078227942
251.8757978909676,256.98322947841103
254.4643671736912,257.53571028842697
253.63196712030054,256.5883527547251
252.09469397703992,257.52581047478066
253.34528127768758,259.64248962259404
254.72943943943682,260.68269806733747
253.46131345128066,259.1755338228774
255.23577651652172,259.34100789169236
255.403217398118,260.86234809004213
256.32188827306845,260.2811310096003
254.41678044757214,259.7367760933169
254.3687085452027,259.38350362186077
253.2755338881807,258.9344932805768
253.27435846614654,259.19783845505896
252.9935487869337,259.94174881694613
253.08446185773656,258.93075583975957
254.25701497708783,258.8477993957787
252.22019581540707,257.705941150294
251.69777354654656,255.3278664614306
251.9213950476648,253.02167520187376
251.4638284328936,256.80829176222335
249.127178008174,258.628279034325
252.47134180785847,255.83751973143757
253.42718227930817,256.6813371690529
252.02009707469531,259.7478723434897
254.57926626936657,262.14784361789896
253.9566968744525,261.91923304415013
256.54803038557856,261.59185102042966
257.5308940142412,265.5266028768169
257.4568320919149,265.24730040572445
260.4017637114084,263.762140984142
258.5025071755492,265.10978826888123
259.08723296935875,263.949358281095
259.49765405131876,264.7677029012955
259.63811678520085,265.46267778168533
261.1097265095974,265.49611229597866
257.2417321390132,263.6422385628578
259.9345724435741,264.55210202306785
254.23172528597115,262.1248351798929
257.7897995223941,263.51055881710005
257.6213186855393,263.33155674779726
255.82840454993666,261.09624439011634
256.6753416836937,261.4919273958158
258.1461033643409,259.50285783963955
255.83201094078947,261.56430927441176
257.99140877705304,261.26902264575523
256.67448065040355,258.43070087239715
255.80143885278667,260.2612467288718
258.9946280590108,262.35862271022603
256.1896927295806,265.6761956021708
260.5513324713916,266.5023069471836
264.9372851217514,266.4550676191453
263.62626859401826,269.4291943491273
264.4034206113207,268.96035365219893
264.29094824041334,271.51679978071707
261.46276198695193,269.2152002027139
261.24877297195764,269.7594406323602
260.4062217445696,269.2663769472128
263.72671066150906,269.82912298051775
264.63814096717545,269.45699476659485
261.5677385595335,268.7078498509752
261.8675658055937,267.9383132954747
260.38280836781445,267.58163229711886
260.9294088300059,263.7271923220824
256.1221098858949,262.90549146993703
256.98700342702307,264.9417200103059
252.58895374241143,261.05691359016856
255.5800823498161,259.71140449591604
253.38416935759363,260.444111513052
252.51901486695866,261.4814310864535
252.4756241816315,262.43493217323635
256.5598926224196,259.73162600668394
256.9956859305289,262.11996849090696
259.10024903786643,265.2390949501034
262.5673573001184,266.84414256523917
260.41080411574006,268.8301952522962
261.583631434667,271.5071189037218
262.28971016472127,267.4619235994279
263.0822253382318,269.3321321023649
262.7313187257536,267.9099153117581
264.23426815321216,269.87541852092903
264.39955294156607,270.11767787040213
266.8719702824373,268.8466793552267
262.6195952129213,270.9381257856946
264.39897689278956,269.39065288764465
259.75739223478934,269.8858745831092
259.8585286113511,267.8858798296858
262.3888067294359,267.49985662823116
263.3042616636396,265.9459708380904
263.38627947360595,268.1342077163453
261.6226036317751,269.45622250385685
259.43910768043907,266.0961782949243
260.09728370613686,265.1360260206892
262.3921323575736,264.89803119794783
255.97345858456828,262.90961461039063
257.729718568278,264.6610649434283
257.09122596082557,264.72483275291523
258.24573278515487,265.94402061575255
261.4847582801891,266.8418727662094
261.47201903822037,267.160898968863
262.2314021813247,267.0314033919624
261.3820466956071,269.97348741784555
260.6345727984085,268.06260085719407
260.034182535428,271.4032099383077
261.28203572528685,269.4007839303765
258.9270251090576,268.0644991533896
260.5912955282288,268.1540575107488
261.68459724005487,268.5496301188
261.01559725481263,265.03641243696876
260.0012563524679,264.79469274599535
258.45905580052596,264.7948104125207
258.3265752399509,264.9982922450711
257.58202057138976,261.84524503429276
256.80254770694177,261.6277899100672
256.3091701471339,259.752566243343
255.95179907658374,258.96841478171547
256.3842736660988,259.2239030589549
254.85025682769117,258.675174365106
254.55204555201314,260.05567558399406
252.45398945054603,258.5293965778322
257.7166618706128,260.03574491401395
259.66564959036197,263.30776339513585
259.0366192665542,268.39620552807156
258.67505935707004,267.019512191881
263.2788421581765,267.12442904052375
261.70819023413924,270.1426868808163
262.3748527914303,271.40202034200956
263.2517690956319,267.79530961046135
262.3658462460575,270.36963163379676
261.856408642921,268.4772011534475
262.5035131154977,267.290845307661
259.7787872552539,267.7619957714906
260.7857467316114,267.5295636820095
259.44167908760073,265.2340646738315
259.9959476743595,266.1883581704648
257.64262738310106,264.59365530529925
257.3910413407019,264.2400216643494
259.40652020679113,263.44009183873254
257.9973551008013,259.1661465814239
258.52017414446675,263.50891158404215
257.8882094638432,260.88060305754396
255.6730406074453,261.4892624403217
255.4765636360778,262.48291245596727
254.52251308405667,260.676879198101
258.78844816582296,264.4535958187446
259.2218592929011,266.636114511257
260.97893504941146,267.5368919170787
261.9946250993916,269.5727810075569
263.9043809084423,270.1633676024589
264.75142788016615,271.25884925348265
265.33287125808323,270.5966220189192
263.9601867501964,271.92484244036075
264.9455435311956,271.42749156372554
267.6237111741388,272.0646034337299
266.24420491038626,272.1062881212656
264.00760901667223,272.2830090697893
265.2757588165141,269.89532708495057
260.3374376022829,268.30053825396885
262.67125538688066,267.0225139161112
263.17175201900835,270.10330205399737
263.40941130469577,268.2304137688675
261.0849505075286,266.69231963096735
260.2129291668203,268.2777553194592
261.9857250859691,265.8361237771134
258.3782466261445,265.55750137837396
257.6146216379903,264.0840552808429
259.29819269720315,267.3744558115813
262.76460136816297,267.9994233918604
260.9607464654721,265.4115051568646
261.25746181688453,267.8097584951568
264.93900883742214,271.97204099318515
264.3457641628638,272.92662450644946
265.4926471602481,274.0542241433237
268.9296568090169,273.2008990924062
267.9721869332994,276.6024000851763
268.7449271650666,277.6608409452043
269.6743121302226,275.2039214086436
269.87480929873215,275.1255119809292
268.2265968855507,275.9360569695911
266.32977497800266,274.10897467461683
268.03544561512274,273.781027480488
268.34931631854147,269.4290817426624
267.1904415361049,272.1777876870567
265.934626137228,274.0701718867291
266.28882071054085,270.9247213127531
265.7248036029277,269.84620795995005
266.2784425246582,271.0507172367316
263.46054670245786,269.2348513416812
261.6890602333087,269.598619472283
261.9872906825906,268.46320295908777
260.35598644774365,267.03539086968914
261.1005980875683,266.70193052878824
262.5657738061263,270.4206651194027
265.0520074323512,274.1499243310668
264.3763777939293,270.52998819277093
266.5053007803139,273.6778215359478
269.35719770552566,276.6244738421885
266.66596419163227,275.4978217938967
270.93588675044236,274.2754653893697
267.4396942967842,275.2186336612101
268.312923502592,273.5567960502716
270.2072691097167,271.8080845313667
267.39757007150814,275.90069045525604
267.5753769747001,274.43217826048704
270.9919674248943,270.6598740390494
266.6044546321379,273.03286229791615
268.25601258138124,274.5623041497895
266.5204435598213,273.19358425935485
268.47943577726846,270.84965524786367
267.2178140356894,274.6825976836387
266.3394594451622,270.954096669904
269.33277234887373,272.3090867331026
265.2588023830076,273.248161257925
266.6039795595695,271.523109387701
264.46332325797016,269.303639958585
265.38681142650023,270.8605509576696
264.6624990184782,267.1829350961792
262.5374094056037,269.7750161434934
260.0159054758444,271.108580941511
266.8320976607676,271.76053291846307
268.0322698756095,274.3376379016274
266.8704439829206,271.60663015025057
264.5867129935637,273.6321635935217
268.59030324397565,273.7551701999003
266.3739319690519,274.1625981488883
265.1602161560793,274.1944444519043
264.57252392473936,273.1078788064817
264.69808506995605,272.3827728534667
263.2825809070696,270.31828385798616
263.78886123375867,271.64791558543345
260.942468469163,268.24584663606254
264.5138241420482,269.847653852645
261.11187442788685,268.12439763270794
261.38521151595324,269.3748671999645
262.24809831265395,268.5327288187525
261.50452189236734,267.9842650902677
262.3000603311444,266.47064670903274
260.04446635312473,267.01251748079517
260.9696086093186,267.78956902559366
263.13643003613737,267.09953412252065
263.03831798025163,267.94891621097156
263.5409248864621,270.42301135844485
267.79167549810353,274.296267633645
268.14468192054994,273.33755116795703
266.9758493827794,273.1590998593394
268.55920868641425,276.46578211744077
266.89003449398444,273.6503899116471
267.99613114509015,274.8139730629987
269.1865862590246,276.08633266130437
270.0284633883751,276.4246950717675
271.34539530112284,275.6341606943128
270.49709478530184,274.968771145325
267.411342083686,271.1480478059073
264.39187767481957,270.9490689907039
261.74363852595167,267.14526152473405
265.7749330180819,268.5883530387135
262.2440809659172,269.49824165498256
262.6102968252985,265.6107845312807
263.83485299554394,265.76384242921154
265.83885321840285,265.6038312966265
261.60161141063963,267.05715411570065
261.4921393234579,266.73060469729984
262.8707275383719,265.33340327445444
262.7501236747388,268.28551072661674
261.43818139184344,268.68694560108526
263.8069004028211,268.2271190143538
262.90824962799906,272.23888240159704
261.73217194139306,271.0468728513429
262.87977621414905,272.8500428868538
263.5555807391764,272.3762708146752
265.07192903234665,267.75907735479393
265.4659102835656,271.46749556212444
261.32959593790605,272.00329909716874
264.29159753987057,273.51910753864763
265.71908261353946,269.6542321865554
263.81889029210464,274.43173762518495
266.48592109501385,268.8258249173692
262.0813071872306,267.6779682635122
261.05494137070474,266.55293466799867
260.12909345015464,264.87984632150574
261.7148621423589,267.07745018503704
261.41967876994653,265.9300673291348
259.2269104417324,265.0300259204489
259.5659797999647,267.2408592179825
259.9377062759004,266.79080981826763
259.5270598222885,267.55098996287336
262.2736854660697,266.54001510815306
259.05487485655726,266.5987246265794
260.01646085302536,266.5648518191566
262.16613523952634,267.56081809357653
259.450292917235,263.7572624043784
258.7845712057787,264.1649650428657
260.6062889682996,266.0075424260996
257.99007129477695,263.6357072316911
256.0257964249324,262.8349687612522
258.9156136893807,265.98398511220853
259.58162427667776,264.76880436680955
257.3709656108556,267.1428853069886
257.98153745601223,266.25101171459426
257.4611060846921,263.0858515590564
257.2840413052037,263.0361214562393
257.06274104935034,262.70679146355604
258.45805591149315,263.1172250301888
255.45272580237526,262.6535820130486
258.1262965892094,261.4988789753886
256.78405857042566,263.56006769157085
259.1662868957989,264.0916002791429
255.03078051180395,259.554673094552
255.6643113249689,261.4274853533414
256.5574832059235,263.2852992824369
258.7037724431161,260.59205275745126
256.4521841063491,262.7723970372115
260.89432871100877,262.6941297131111
261.45277012800165,265.6105027468992
261.7307144572802,267.9976793057205
261.6002253041534,268.9263748948532
264.7355702590454,269.6247529499659
262.8097987070834,270.87039395520225
261.79346041588485,269.1529281931043
264.6408391449832,271.4816226599183
262.7377056642115,266.9501601559026
263.5475732404914,269.3223135915858
261.77894180446714,266.8330272507483
261.87629047994193,267.2475809535077
259.1720444278382,269.37401523871335
261.28897914722216,265.75097518030316
257.8172411541887,265.76850050375003
260.42477448612055,263.14889792445655
260.57769400344876,265.66712420469315
257.9875505310109,264.1186213944641
260.5494901665339,264.6273517360641
257.76751189387795,265.9439566838699
257.54107672472105,262.74226431280016
257.2195493430459,263.3872683607658
257.4447150546622,265.5843774955187
257.7008835595856,264.42427843858576
260.53610227447257,266.38828842139554
260.32415948892697,269.69297067915613
263.55232211028533,266.8097156824975
262.6947859229253,271.56402680989004
264.7752802901505,271.51035591243726
267.0453339846768,272.0287313297788
268.336094154396,271.0856954690531
266.0758935647984,274.4770279148925
266.580578372462,273.5874587908384
264.880340471754,271.31406352224593
266.22820883883253,272.07203151323927
268.49603892882266,272.41441430411595
267.20137153592486,272.20147186993785
264.95936606020985,272.2939781650362
264.84020574696575,269.4650531316043
262.679613156897,269.2316624897559
265.0525038040744,270.36950635337075
265.4586668770189,268.86255609373853
263.8931472758978,269.36366938039845
262.17713842699294,269.3255331522874
260.8300615161649,267.9267616222785
259.8827205931138,268.1677858092117
262.8224915673702,268.5630002477255
263.1557429884935,267.3448904945923
263.61039728106533,269.22380754262076
263.7092004328817,271.6312712455074
265.83289321543936,274.5018676558281
266.69346132113384,274.3866620629394
271.0010578613837,275.39074875213805
271.33170386889265,275.72397155049714
268.8676885143138,277.3276520035067
271.3685560523472,276.53629356692346
268.68848974164604,278.1868903541689
272.0987016904833,276.2853681957917
268.491762797611,275.4655940363306
268.5555046082081,277.8323936574134
269.0373076981828,273.7816452796114
267.8623567209591,271.6713110854006
268.5325434737505,271.9608202487924
267.546433836315,271.15748318004177
264.8952025633783,270.27960435146366
266.1815927420963,271.91292897632377
264.88701652850904,271.4917316548398
264.7171261497359,271.57016832146314
266.54890906584166,269.831962386573
263.68276885753846,267.3404785347404
264.63997193772985,270.7452461415245
264.85371908148574,271.7756301854853
265.56466083626725,268.38375247919754
266.6276029672443,272.7341864886326
265.2254907913131,275.35140293594134
270.0632648299432,275.7899266677355
270.8476985797955,275.74045766257825
269.72816740611677,278.0420392963148
270.4571208301822,278.22394972518583
271.35531789597235,278.5480824415382
270.7249442050864,278.95011065140045
269.9094872278444,277.2073494594894
272.69161562335086,278.61962936902836
272.42736034360337,278.649761643576
270.5564784227418,274.4448582302285
271.381886807924,277.8532014809209
270.02414550778076,275.6199714320558
269.0756520739688,272.48494661865544
266.6451142485969,275.0121906145052
267.27647004773115,275.1422987610129
269.5623883921981,272.39563831660746
270.5227995622673,274.84615504537055
268.8469523827479,271.9452713023173
265.4902200014453,272.90931635175343
268.3663186848153,272.34846049041164
267.12703886075184,273.3132192710359
269.1899935839153,273.1238700989165
270.0774866678457,274.50525129250144
268.26876274278334,275.29592685856085
267.3655446701048,275.05844960786385
268.6001837403626,275.0029512170809
270.8828107514061,274.9502412154056
268.6228737540936,276.0350647257769
269.3364795949567,276.585113516736
267.96822662310825,271.6332811663424
265.56359211791107,269.6306481582914
267.37225221677465,269.23209741307693
265.35924537131854,270.84894983881514
264.4642221191674,269.616692655995
265.9170697580441,270.42605866812073
264.6014371538066,271.26737630021955
265.7343838300114,271.97515670182634
263.6242480670134,270.4737116994939
265.58046852812913,271.19503172735597
265.70413840487055,268.5311282993795
263.33466402337956,271.79040429524565
261.83420327313223,269.26980600283287
266.993475566423,270.70791436180104
263.9116979906796,268.5542423171073
265.7824006229533,269.02478189369424
264.8613923934588,269.06246013226087
266.6282636970636,268.9791570411782
265.44441285567484,270.9894516510528
263.58622601677945,270.3448077828492
264.8114391284772,275.2330156826867
263.6225592584849,270.11723639564383
267.3163197172591,272.30577411190853
265.2733722609397,269.3529924219668
268.31175822762674,270.3434689286658
264.7471505563803,274.41186803995015
265.34400825498295,273.87224780293815
268.61978537023674,272.2513811650873
265.5841541428089,270.11577850929734
264.5634941962326,270.4284058807233
265.5166275221276,272.81025766090426
266.4651464155443,271.16266345264006
266.67641456230143,271.2968738609587
263.1581475826578,269.95349002713016
265.9070846988776,269.3354257204864
268.2119724305806,270.2221531041249
266.25960831289603,271.5401279596077
264.1925932980251,267.8153577052486
266.6890913966877,271.56391513607826
269.02555321508953,268.5417838529576
265.744085441729,272.3516147141886
265.5248730398357,272.44664281958006
265.2100852937098,270.216575807864
265.76139370216015,270.5129377786315
265.79130038421226,274.35706328883185
268.2442492899946,271.27884813557085
267.27864728987225,269.59286380714053
267.42022385208236,272.27957265198353
266.22564468087273,269.88310045902017
268.02877305685666,272.6950534985555
266.19334601700064,272.9797816707212
265.9846848043777,271.5863049681115
267.1277608727846,271.8536969416261
263.97587027302717,269.97471561698313
267.8193478065877,272.28548658074675
265.15536578945427,271.16154720931917
266.5096913138214,272.3076728589862
264.99721599943746,271.022185267428
266.6554082718435,271.7228277982909
266.023054164259,271.3763568403626
265.55538092196883,272.015044343731
267.5298869043708,272.4779678343472
265.88600487186113,272.1211227489855
266.3077146819029,273.98182425234955
269.1659517180489,273.06166090219614
267.0354013610258,273.5849952535844
268.35023622843204,274.0641313362193
268.15431196376477,275.12403141414154
267.5301015508267,275.5801077684059
269.1827888839783,274.4249862793327
268.0333027541657,273.5837104429441
267.5314025528573,274.1509685000133
266.77219747802644,274.95404789017624
267.2623708288243,274.99684378745224
269.8274491574029,272.9033327141262
268.0947645807104,272.44783038512907
266.58925064028153,273.4990860046727
266.3660302413259,274.5658323959806
267.95478366657295,272.3474220622157
267.2562373343242,269.8165833986663
268.4146282753247,271.3810182418418
267.8807430192692,273.00528504067125
265.10951427702486,271.5919210665923
268.2369053772349,275.12649302737276
266.12680962596147,270.5670761548829
264.57380241775525,271.83128461101455
264.87694463918996,272.2664014061945
263.89374821302334,270.692123241155
267.0971151049958,271.4758037344616
266.5230598263049,274.24343013593534
268.29290665933496,276.167341563071
270.44062651836526,275.87426141152315
270.2979332333325,274.94695941781805
269.4007148389569,279.6198595549495
271.9986768969035,279.0889951173049
271.7560826588651,277.7944180437637
271.5348705813183,276.8583868840548
274.09279204259593,278.7667221976152
271.02531649778274,281.31655455305383
273.0292778979012,279.5194529505611
271.17764701871346,276.8044410814687
270.21240715534645,276.9835880456985
270.66746546706236,278.4444015670243
269.84452117032936,275.89318685791824
269.75675178658486,274.10773176237626
271.0574143771522,277.81473057057036
268.97291301861253,274.81288269499777
270.06416399407954,276.6333997864627
270.2378749491464,277.7412644244117
272.30643330621575,275.00930870530283
272.2021446455173,275.61572004325035
268.9355813718655,273.99176341221903
270.53614429034934,271.8404471003337
269.28885242590974,274.9789363343637
267.3568539039049,275.24128867582476
270.6653488161237,276.4855966792393
270.145506865053,277.0428651146852
267.9365702801229,275.6211250835263
270.61035994983956,278.51294340129255
268.9659890983227,277.36070804382496
266.77797315105,271.9468741739291
269.29684882697956,274.0141797561045
270.77773480149796,276.20495836027413
273.7572164469576,276.38364486871984
270.45936206091073,276.3802037812394
272.07485832829104,277.1297566451611
270.0859127823733,275.26503359513293
268.70874779553884,275.81598092326254
269.1502579471551,275.79008019361123
265.9409896580483,277.1225474775774
269.3335409319092,272.0837987697881
269.55089067692165,272.44804614412135
267.4141012626105,271.69610786450085
265.9441064048474,271.42987457351126
265.3257338967435,269.44305997917184
267.46778474655747,269.5889409539721
266.9425259190142,273.08451269434414
270.2523250250518,273.21847762167073
269.52890356112607,274.84036610871203
270.1496481980523,274.94027548404574
269.52269609209014,277.6617421496052
269.6133585210658,277.32100275552625
269.20929578912666,277.25033455231045
267.42563211134313,277.03803306485236
268.7336593369642,277.9983420450492
269.8203718418436,277.77184683898366
269.09819987656357,276.23718111855516
270.51315919322974,274.7538817421622
270.3185441960844,274.0181738399572
271.46738441710767,275.5431992654681
269.68438769647065,272.5032630975124
266.074549535149,275.72932423670136
266.762685630498,272.93830281388335
266.60349487190547,272.4227096610897
268.3824540944768,271.73191841306993
266.5120919368573,271.22261225643894
266.5409023930287,270.41061115098375
267.08364507834295,272.3094955523528
265.8125899162714,269.46572074981856
269.42127262428176,272.5033981578994
269.18258550945626,272.6283332247619
268.42465862097777,274.3998940175574
266.3400961103333,273.338574024956
271.1172083276919,276.71382618447166
269.77015183269754,274.7437610335139
268.7951819148102,275.78325316359883
270.0819299988064,277.05959446050264
269.82172514266597,276.37464761628297
271.58043772140775,276.4355623860856
272.8782600059502,277.45897364585426
270.0997579428077,275.328697085258
272.700944073562,278.128130078075
270.67817596364046,275.0156586322283
270.6418998098502,276.5846220592566
268.7003474870732,274.0157822524815
271.6160775331651,271.95148230602376
269.3071100771187,272.33892934003046
269.8569084082927,275.7432130184663
267.6806089871487,273.9624677017595
266.9907640564628,271.58929561651564
267.4301428307868,268.59263268277937
268.3932525332177,271.9469705732671
266.62529410769764,272.915038400439
267.56852880242917,271.66067923226643
270.6634963816003,272.9952940329274
267.9059854438257,273.49950002339716
269.41690520198443,276.9266947330589
269.0934990559871,274.55944771239234
268.83780056348525,273.6940999183134
271.79877237765083,276.2711904542786
268.90981300794533,276.7733179599065
272.0093811280972,278.16169413393516
274.0542688674677,278.1224319654401
273.3762944134267,278.5859999588994
272.60697391197584,276.31284855189324
273.81967789153174,279.52222962484234
272.03468488393816,277.97525308246634
271.33031287073527,276.19889218622745
