,system:index_x,FAPAR,LAI,QA,.geo_x,DateTime,system:index_y,Fpar,FparExtra_QC,FparLai_QC,FparStdDev,Lai,LaiStdDev,.geo_y,LAI_mean_site,LAI_fitted
1468,20090911_0,553.0,1307.0,266.3026862,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-09-11,,,,,,,,,,3.2817344197613094
1469,20090912_0,557.0,1382.0,268.1872663,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-09-12,,,,,,,,,,3.381586788928512
1470,20090916_0,566.0553133,1324.622282,266.2622522,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-09-16,,,,,,,,,,3.417700305996322
1471,20090917_0,705.8287205,2812.097071,262.2066333,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-09-17,,,,,,,,,3.3899999999999997,3.3122145596441035
1472,20090918_0,630.2431176,1833.868433,227.9972863,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-09-18,2009_09_18_0,87.0,8.0,32.0,8.0,44.0,15.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.6565689177338419
1473,20090925_0,700.4532265,2595.53813,115.615721,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-09-25,,,,,,,,,,1.9648918783809541
1474,20090927_0,626.5315392,1765.067495,84.87535156,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-09-27,,,,,,,,,,2.227340993716778
1475,20090928_0,673.594881,2250.656858,80.89455397,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-09-28,,,,,,,,,,2.9133173893390545
1476,20090929_0,667.0983134,2183.479438,77.11061271,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-09-29,,,,,,,,,,3.0175860686623355
1477,20090930_0,665.7604816,2121.041805,84.79149064,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-09-30,2009_09_30_0,87.0,0.0,34.0,8.0,43.0,15.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,3.104456418891888
1478,20091002_0,572.0,1427.0,268.0532156,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-02,,,,,,,,,3.0000000000000004,3.092304506847211
1479,20091004_0,660.8839035,2124.12498,89.0731614,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-04,2009_10_04_0,83.0,0.0,2.0,10.0,36.0,12.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,3.0887776027595626
1480,20091005_0,656.0256748,2075.347522,88.73051047,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-05,,,,,,,,,,3.0870047598355193
1481,20091007_0,651.1795667,1994.930175,82.76435307,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-07,,,,,,,,,,3.085225593388503
1482,20091010_0,576.3101358,1359.856963,229.9487661,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-10,,,,,,,,,,3.0834400562163977
1483,20091011_0,561.0297977,1316.326668,206.8853469,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-11,,,,,,,,,,3.0020695853648225
1484,20091018_0,578.0208611,1396.577279,77.11061271,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-18,,,,,,,,,,2.9058807803108775
1485,20091019_0,549.2056061,1229.355578,98.82075584,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-19,,,,,,,,,,2.862472771937359
1486,20091024_0,534.0542949,1185.165438,113.6541818,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-24,2009_10_24_0,39.0,0.0,0.0,6.0,8.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,2.7659700813686996
1487,20091028_0,445.6118148,802.6862905,254.6846632,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-28,2009_10_28_0,45.0,0.0,2.0,8.0,7.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,2.5936421347819
1488,20091030_0,461.6205339,868.6132934,241.4325197,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-30,,,,,,,,,0.99,2.527951182742679
1489,20091031_0,493.0314048,996.7079699,104.4866508,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-10-31,,,,,,,,,,1.9296599259159888
1490,20091101_0,475.0571607,939.4579661,82.80332122,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-01,2009_11_01_0,40.0,0.0,0.0,8.0,6.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.8217247379180599
1491,20091102_0,459.5856481,869.7518508,156.4296189,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-02,,,,,,,,,,1.1832570361238963
1492,20091103_0,439.1142412,805.8796376,86.59080504,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-03,,,,,,,,,,1.0775840237953898
1493,20091104_0,430.0733202,764.0340457,77.11061271,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-04,,,,,,,,,,1.023304916355029
1494,20091105_0,419.5916999,733.1573009,77.11061271,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-05,2009_11_05_0,36.0,0.0,0.0,6.0,5.0,1.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",0.9520000000000002,0.9958002517155615
1495,20091106_0,408.9210561,706.8640944,102.7560499,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-06,,,,,,,,,,0.9680504805202804
1496,20091107_0,398.511114,661.0927425,174.2770294,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-07,,,,,,,,,,0.9400543283119669
1497,20091108_0,443.3813877,797.8148283,211.7764175,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-08,,,,,,,,,,0.9118105206334056
1498,20091110_0,339.829303,514.2802276,269.98597,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-10,,,,,,,,,,0.8833177830273781
1499,20091111_0,444.6042425,821.1734093,109.8623004,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-11,,,,,,,,,,0.8545748410366678
1500,20091119_0,372.8209447,602.5053217,264.3963621,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-19,,,,,,,,,,0.8545748410366678
1501,20091122_0,341.4003499,550.9222952,233.0297962,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-22,,,,,,,,,,0.8545748410366678
1502,20091123_0,287.0,340.0,268.1872663,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-23,,,,,,,,,,0.8545748410366678
1503,20091126_0,336.8744597,524.8560691,200.5030186,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-26,,,,,,,,,,0.8545748410366678
1504,20091127_0,390.7553812,669.079802,83.29060627,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-27,,,,,,,,,,0.8545748410366678
1505,20091128_0,391.2639242,653.6224768,234.1341691,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-28,,,,,,,,,,0.8545748410366678
1506,20091130_0,378.8277173,629.0456122,125.8588461,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-11-30,,,,,,,,,,0.8545748410366678
1507,20091201_0,326.4276605,492.5226342,225.7718452,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-01,,,,,,,,,,0.8545748410366678
1508,20091203_0,303.8311365,480.5705314,206.096902,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-03,2009_12_03_0,35.0,0.0,2.0,7.0,5.0,1.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,0.8545748410366678
1509,20091204_0,267.4809633,412.950616,250.7664899,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-04,,,,,,,,,,0.8545748410366678
1510,20091205_0,348.3294851,563.1906162,83.14731588,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-05,,,,,,,,,,0.8545748410366678
1511,20091210_0,330.06414,496.3963272,217.8996504,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-10,,,,,,,,,,0.8545748410366678
1512,20091211_0,330.2063273,494.632395,136.7768897,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-11,2009_12_11_0,33.0,0.0,0.0,7.0,5.0,1.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,0.8545748410366678
1513,20091213_0,246.0255027,345.1146357,219.8634071,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-13,,,,,,,,,,0.8545748410366678
1514,20091215_0,337.8070667,532.4959614,84.6489332,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-15,2009_12_15_0,36.0,0.0,0.0,7.0,5.0,1.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,0.8545748410366678
1515,20091216_0,337.6610588,523.0534188,96.75403934,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-16,,,,,,,,,,0.8545748410366678
1516,20091217_0,336.4196757,513.0411029,132.0644316,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-17,,,,,,,,,,0.8545748410366678
1517,20091221_0,162.3557679,242.8563165,258.6045841,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-21,,,,,,,,,,0.8545748410366678
1518,20091228_0,288.0,474.0,266.333592,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2009-12-28,,,,,,,,,,0.8545748410366678
1519,20100102_0,191.2173913,289.3043478,266.1636713,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-01-02,,,,,,,,,,0.8545748410366678
1520,20100119_0,146.0,212.0,268.1872663,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-01-19,,,,,,,,,,0.8595916423760118
1521,20100120_0,258.12403,375.7600285,202.9329509,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-01-20,,,,,,,,,,0.8646008442538154
1522,20100124_0,249.5942625,360.604631,200.207215,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-01-24,,,,,,,,,,0.8845617912258396
1523,20100126_0,297.3080547,457.0079926,88.98258184,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-01-26,,,,,,,,,,0.9192024177378078
1524,20100130_0,286.2615031,425.8875411,216.1792071,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-01-30,,,,,,,,,,0.9437200178385708
1525,20100131_0,264.2222154,386.4340071,215.460312,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-01-31,,,,,,,,,,1.0256850847368693
1526,20100203_0,231.0184061,325.8620082,79.66895464,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-02-03,,,,,,,,,,1.0304398936895378
1527,20100222_0,189.6929105,283.1909042,149.2998636,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-02-22,2010_02_22_0,41.0,0.0,2.0,7.0,8.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.0493855482565786
1528,20100223_0,248.2760724,403.5917642,79.95810072,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-02-23,,,,,,,,,,1.0588143206472655
1529,20100224_0,276.0575239,468.2614489,91.60475881,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-02-24,,,,,,,,,,1.0775840237953898
1530,20100225_0,288.9343582,497.8381737,87.99915724,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-02-25,,,,,,,,,,1.0822581883477216
1531,20100226_0,302.9278998,529.8240812,79.03416097,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-02-26,2010_02_26_0,35.0,0.0,0.0,7.0,5.0,1.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.0962369623024075
1532,20100227_0,294.511578,503.2530383,83.19269728,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-02-27,,,,,,,,,,1.1832570361238963
1533,20100228_0,270.1021294,455.7842478,103.8152749,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-02-28,,,,,,,,,,1.1043610155107177
1534,20100303_0,273.7351857,467.1476245,77.11061271,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-03,,,,,,,,,,1.023304916355029
1535,20100304_0,261.0357467,435.7831212,77.11061271,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-04,,,,,,,,,,0.9400543283119669
1536,20100305_0,252.8885813,431.2756498,105.5129564,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-05,,,,,,,,,,0.8545748410366678
1537,20100307_0,227.8295366,408.357911,264.1704935,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-07,,,,,,,,,,0.8833177830273781
1538,20100308_0,260.7303581,452.4394279,148.0421651,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-08,,,,,,,,,,0.9118105206334056
1539,20100310_0,299.4395844,545.9043871,107.6065456,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-10,2010_03_10_0,38.0,0.0,0.0,8.0,8.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,0.9958002517155615
1540,20100318_0,316.3692576,597.815779,116.3682261,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-18,2010_03_18_0,42.0,0.0,2.0,7.0,9.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.023304916355029
1541,20100322_0,282.577648,545.975612,101.9528052,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-22,2010_03_22_0,36.0,0.0,0.0,9.0,7.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.0505657488958993
1542,20100323_0,304.2995339,586.3144812,77.11061271,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-23,,,,,,,,,,1.1043610155107177
1543,20100326_0,322.3382201,647.3082256,81.05109842,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-26,2010_03_26_0,44.0,8.0,2.0,7.0,9.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.1308979984990999
1544,20100327_0,288.0269192,526.9572949,231.7511769,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-27,,,,,,,,,,1.1832570361238963
1545,20100329_0,325.6482638,676.5359704,168.6834328,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-29,,,,,,,,,,1.2851510827676982
1546,20100330_0,346.2071195,717.7453572,88.60419993,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-30,2010_03_30_0,42.0,0.0,0.0,7.0,8.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.0775840237953898
1547,20100331_0,357.3095732,755.9975885,91.00355047,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-03-31,,,,,,,,,,1.1308979984990999
1548,20100403_0,433.3832848,1012.98084,77.11061271,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-03,2010_04_03_0,42.0,8.0,2.0,7.0,9.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.2851510827676982
1549,20100405_0,276.2913386,527.1259843,269.9865197,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-05,,,,,,,,,,1.260027388539429
1550,20100406_0,433.2296064,1009.910738,185.3704907,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-06,,,,,,,,,,1.2090816396747448
1551,20100407_0,486.0355821,1254.820799,102.062197,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-07,2010_04_07_0,44.0,8.0,2.0,7.0,11.0,2.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.1832570361238963
1552,20100408_0,497.8071175,1286.118892,135.5354672,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-08,,,,,,,,,0.9099999999999999,1.2090816396747448
1553,20100409_0,480.1877988,1197.187767,220.5211014,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-09,,,,,,,,,,1.2851510827676982
1554,20100410_0,484.4532184,1244.177852,123.8745246,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-10,,,,,,,,,,1.3833477289886955
1555,20100411_0,486.127191,1247.19209,77.11061271,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-11,2010_04_11_0,55.0,64.0,2.0,8.0,15.0,4.0,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,1.431085016084985
1556,20100412_0,483.3595591,1227.978475,86.88770811,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-12,,,,,,,,,,1.4779285400487856
1557,20100413_0,505.6164645,1312.763509,93.13970353,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-13,,,,,,,,,,1.5689750812098677
1558,20100414_0,521.0257452,1441.371281,160.1378908,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-14,,,,,,,,,,1.6565689177338419
1559,20100415_0,527.2143364,1388.974806,264.2146533,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-15,2010_04_15_0,47.0,0.0,99.0,,,,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",1.484,1.7407916148826061
1560,20100417_0,551.0666828,1539.362096,137.1065141,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-17,,,,,,,,,,1.8217247379180599
1561,20100418_0,525.6621955,1348.222994,227.2962448,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-18,,,,,,,,,,2.0173409632793335
1562,20100420_0,576.0915419,1850.815796,170.1492846,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-20,,,,,,,,,,2.1927046398481993
1563,20100423_0,465.0,1147.0,265.9600353,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-23,2010_04_23_0,45.0,32.0,107.0,,,,"{""type"":""Point"",""coordinates"":[-92.2,38.7441]}",,2.3492493586677936
1564,20100428_0,582.8038505,1868.202178,239.1588078,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-28,,,,,,,,,,2.4884087107812536
1565,20100429_0,621.5067075,2315.484893,92.87255555,"{""type"":""Polygon"",""coordinates"":[[[-92.5,38.5],[-92.0,38.5],[-92.0,39.0],[-92.5,39.0],[-92.5,38.5]]]}",2010-04-29,,,,,,,,,2.864,2.720305679062313
